Start IP,End IP,Country Code,Country,Region,City,CIDR
39.33.162.0,39.33.162.255,PK,Pakistan,Punjab,Kahuta,39.33.162.0/24
39.33.163.0,39.33.163.255,PK,Pakistan,Punjab,Rawalpindi,39.33.163.0/24
39.33.164.0,39.33.164.255,PK,Pakistan,Punjab,Nazir Town,39.33.164.0/24
39.33.165.0,39.33.165.255,PK,Pakistan,Punjab,Rawalpindi,39.33.165.0/24
39.33.166.0,39.33.172.255,PK,Pakistan,Punjab,Nazir Town,39.33.166.0/23
39.33.173.0,39.33.173.255,PK,Pakistan,Punjab,Rawalpindi,39.33.173.0/24
39.33.174.0,39.33.174.255,PK,Pakistan,Punjab,Nazir Town,39.33.174.0/24
39.33.175.0,39.33.176.255,PK,Pakistan,Punjab,Rawalpindi,39.33.175.0/24
39.33.177.0,39.33.183.255,PK,Pakistan,Punjab,Nazir Town,39.33.177.0/24
39.33.184.0,39.33.184.255,PK,Pakistan,Punjab,Kahuta,39.33.184.0/24
39.33.185.0,39.33.186.255,PK,Pakistan,Punjab,Nazir Town,39.33.185.0/24
39.33.187.0,39.33.187.255,PK,Pakistan,Punjab,Rawalpindi,39.33.187.0/24
39.33.188.0,39.33.188.255,PK,Pakistan,Punjab,Nazir Town,39.33.188.0/24
39.33.189.0,39.33.189.255,PK,Pakistan,Punjab,Attock City,39.33.189.0/24
39.33.190.0,39.33.190.255,PK,Pakistan,Islamabad,Islamabad,39.33.190.0/24
39.33.191.0,39.33.201.255,PK,Pakistan,Punjab,Nazir Town,39.33.191.0/24
39.33.202.0,39.33.202.255,PK,Pakistan,Punjab,Attock City,39.33.202.0/24
39.33.203.0,39.33.204.255,PK,Pakistan,Punjab,Rawalpindi,39.33.203.0/24
39.33.205.0,39.33.205.255,PK,Pakistan,Punjab,Nazir Town,39.33.205.0/24
39.33.206.0,39.33.206.255,PK,Pakistan,Islamabad,Islamabad,39.33.206.0/24
39.33.207.0,39.33.207.255,PK,Pakistan,Punjab,Rawalpindi,39.33.207.0/24
39.33.208.0,39.33.208.255,PK,Pakistan,Islamabad,Islamabad,39.33.208.0/24
39.33.209.0,39.33.210.255,PK,Pakistan,Punjab,Nazir Town,39.33.209.0/24
39.33.211.0,39.33.211.255,PK,Pakistan,Azad Jammu and Kashmir,Athmuqam,39.33.211.0/24
39.33.212.0,39.33.213.255,PK,Pakistan,Punjab,Nazir Town,39.33.212.0/23
39.33.214.0,39.33.215.255,PK,Pakistan,Punjab,Hazro,39.33.214.0/23
39.33.216.0,39.33.216.255,PK,Pakistan,Punjab,Daultala,39.33.216.0/24
39.33.217.0,39.33.220.255,PK,Pakistan,Punjab,Nazir Town,39.33.217.0/24
39.33.221.0,39.33.221.255,PK,Pakistan,Punjab,Rawalpindi,39.33.221.0/24
39.33.222.0,39.33.222.255,PK,Pakistan,Punjab,Gujar Khan,39.33.222.0/24
39.33.223.0,39.33.225.255,PK,Pakistan,Punjab,Nazir Town,39.33.223.0/24
39.33.226.0,39.33.226.255,PK,Pakistan,Punjab,Kahuta,39.33.226.0/24
39.33.227.0,39.33.227.255,PK,Pakistan,Punjab,Nazir Town,39.33.227.0/24
39.33.228.0,39.33.229.255,PK,Pakistan,Punjab,Rawalpindi,39.33.228.0/23
39.33.230.0,39.33.232.255,PK,Pakistan,Punjab,Nazir Town,39.33.230.0/23
39.33.233.0,39.33.233.255,PK,Pakistan,Punjab,Kahuta,39.33.233.0/24
39.33.234.0,39.33.235.255,PK,Pakistan,Punjab,Rawalpindi,39.33.234.0/23
39.33.236.0,39.33.238.255,PK,Pakistan,Punjab,Nazir Town,39.33.236.0/23
39.33.239.0,39.33.239.255,PK,Pakistan,Punjab,Rawalpindi,39.33.239.0/24
39.33.240.0,39.33.245.255,PK,Pakistan,Punjab,Nazir Town,39.33.240.0/22
39.33.246.0,39.33.246.255,PK,Pakistan,Punjab,Daultala,39.33.246.0/24
39.33.247.0,39.33.248.255,PK,Pakistan,Punjab,Rawalpindi,39.33.247.0/24
39.33.249.0,39.33.249.255,PK,Pakistan,Punjab,Nazir Town,39.33.249.0/24
39.33.250.0,39.33.250.255,PK,Pakistan,Punjab,Rawalpindi,39.33.250.0/24
39.33.251.0,39.33.251.255,PK,Pakistan,Punjab,Attock City,39.33.251.0/24
39.33.252.0,39.33.252.255,PK,Pakistan,Punjab,Rawalpindi,39.33.252.0/24
39.33.253.0,39.33.255.255,PK,Pakistan,Punjab,Nazir Town,39.33.253.0/24
39.34.0.0,39.34.21.255,PK,Pakistan,Islamabad,Islamabad,39.34.0.0/20
39.34.22.0,39.34.22.255,PK,Pakistan,Punjab,Lahore,39.34.22.0/24
39.34.23.0,39.34.94.255,PK,Pakistan,Islamabad,Islamabad,39.34.23.0/24
39.34.95.0,39.34.95.255,PK,Pakistan,Punjab,Jhelum,39.34.95.0/24
39.34.96.0,39.34.127.255,PK,Pakistan,Islamabad,Islamabad,39.34.96.0/19
39.34.128.0,39.34.128.255,PK,Pakistan,Sindh,Mirpur Khas,39.34.128.0/24
39.34.129.0,39.34.137.255,PK,Pakistan,Sindh,Karachi,39.34.129.0/24
39.34.138.0,39.34.138.255,PK,Pakistan,Sindh,Mirpur Khas,39.34.138.0/24
39.34.139.0,39.34.160.255,PK,Pakistan,Sindh,Karachi,39.34.139.0/24
39.34.161.0,39.34.161.255,PK,Pakistan,Punjab,Montgomery,39.34.161.0/24
39.34.162.0,39.34.165.255,PK,Pakistan,Sindh,Karachi,39.34.162.0/23
39.34.166.0,39.34.166.255,PK,Pakistan,Punjab,Montgomery,39.34.166.0/24
39.34.167.0,39.34.167.255,PK,Pakistan,Sindh,Karachi,39.34.167.0/24
39.34.168.0,39.34.168.255,PK,Pakistan,Punjab,Lahore,39.34.168.0/24
39.34.169.0,39.34.170.255,PK,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,39.34.169.0/24
39.34.171.0,39.34.172.255,PK,Pakistan,Punjab,Khanewal,39.34.171.0/24
39.34.173.0,39.34.173.255,PK,Pakistan,Punjab,Narowal,39.34.173.0/24
39.34.174.0,39.34.174.255,PK,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,39.34.174.0/24
39.34.175.0,39.34.175.255,PK,Pakistan,Punjab,Narowal,39.34.175.0/24
39.34.176.0,39.34.176.255,PK,Pakistan,Balochistan,Gadani,39.34.176.0/24
39.34.177.0,39.34.177.255,PK,Pakistan,Sindh,Matiari,39.34.177.0/24
39.34.178.0,39.34.178.255,PK,Pakistan,Sindh,Tando Allahyar,39.34.178.0/24
39.34.179.0,39.34.183.255,PK,Pakistan,Sindh,Karachi,39.34.179.0/24
39.34.184.0,39.34.184.255,PK,Pakistan,Punjab,Multan,39.34.184.0/24
39.34.185.0,39.34.185.255,PK,Pakistan,Punjab,Khanewal,39.34.185.0/24
39.34.186.0,39.34.187.255,PK,Pakistan,Punjab,Multan,39.34.186.0/23
39.34.188.0,39.34.189.255,PK,Pakistan,Punjab,Mandi Burewala,39.34.188.0/23
39.34.190.0,39.34.190.255,PK,Pakistan,Punjab,Multan,39.34.190.0/24
39.34.191.0,39.34.191.255,PK,Pakistan,Punjab,Mandi Burewala,39.34.191.0/24
39.34.192.0,39.34.192.255,PK,Pakistan,Punjab,Lala Musa,39.34.192.0/24
39.34.193.0,39.34.193.255,PK,Pakistan,Punjab,Kharian,39.34.193.0/24
39.34.194.0,39.34.194.255,PK,Pakistan,Punjab,Lala Musa,39.34.194.0/24
39.34.195.0,39.34.195.255,PK,Pakistan,Punjab,Jalalpur Jattan,39.34.195.0/24
39.34.196.0,39.34.196.255,PK,Pakistan,Punjab,Dinga,39.34.196.0/24
39.34.197.0,39.34.197.255,PK,Pakistan,Punjab,Lala Musa,39.34.197.0/24
39.34.198.0,39.34.198.255,PK,Pakistan,Azad Jammu and Kashmir,Bhimbar,39.34.198.0/24
39.34.199.0,39.34.201.255,PK,Pakistan,Punjab,Kharian,39.34.199.0/24
39.34.202.0,39.34.202.255,PK,Pakistan,Punjab,Mandi Bahauddin,39.34.202.0/24
39.34.203.0,39.34.203.255,PK,Pakistan,Azad Jammu and Kashmir,Bhimbar,39.34.203.0/24
39.34.204.0,39.34.204.255,PK,Pakistan,Punjab,Kharian,39.34.204.0/24
39.34.205.0,39.34.205.255,PK,Pakistan,Punjab,Lala Musa,39.34.205.0/24
39.34.206.0,39.34.207.255,PK,Pakistan,Punjab,Kharian,39.34.206.0/23
39.34.208.0,39.34.208.255,PK,Pakistan,Punjab,Lala Musa,39.34.208.0/24
39.34.209.0,39.34.210.255,PK,Pakistan,Punjab,Kharian,39.34.209.0/24
39.34.211.0,39.34.211.255,PK,Pakistan,Punjab,Lala Musa,39.34.211.0/24
39.34.212.0,39.34.212.255,PK,Pakistan,Punjab,Kharian,39.34.212.0/24
39.34.213.0,39.34.213.255,PK,Pakistan,Punjab,Jalalpur Jattan,39.34.213.0/24
39.34.214.0,39.34.215.255,PK,Pakistan,Punjab,Kharian,39.34.214.0/23
39.34.216.0,39.34.216.255,PK,Pakistan,Punjab,Lala Musa,39.34.216.0/24
39.34.217.0,39.34.218.255,PK,Pakistan,Punjab,Kharian,39.34.217.0/24
39.34.219.0,39.34.221.255,PK,Pakistan,Punjab,Lala Musa,39.34.219.0/24
39.34.222.0,39.34.222.255,PK,Pakistan,Punjab,Kamar Mushani,39.34.222.0/24
39.34.223.0,39.34.223.255,PK,Pakistan,Punjab,Dinga,39.34.223.0/24
39.34.224.0,39.34.225.255,PK,Pakistan,Punjab,Lala Musa,39.34.224.0/23
39.34.226.0,39.34.226.255,PK,Pakistan,Punjab,Kharian,39.34.226.0/24
39.34.227.0,39.34.228.255,PK,Pakistan,Punjab,Dinga,39.34.227.0/24
39.34.229.0,39.34.229.255,PK,Pakistan,Punjab,Kharian,39.34.229.0/24
39.34.230.0,39.34.230.255,PK,Pakistan,Punjab,Dinga,39.34.230.0/24
39.34.231.0,39.34.231.255,PK,Pakistan,Punjab,Kharian,39.34.231.0/24
39.34.232.0,39.34.232.255,PK,Pakistan,Punjab,Lala Musa,39.34.232.0/24
39.34.233.0,39.34.233.255,PK,Pakistan,Punjab,Dinga,39.34.233.0/24
39.34.234.0,39.34.234.255,PK,Pakistan,Punjab,Kharian,39.34.234.0/24
39.34.235.0,39.34.235.255,PK,Pakistan,Punjab,Lala Musa,39.34.235.0/24
39.34.236.0,39.34.236.255,PK,Pakistan,Punjab,Kharian,39.34.236.0/24
39.34.237.0,39.34.237.255,PK,Pakistan,Punjab,Lala Musa,39.34.237.0/24
39.34.238.0,39.34.238.255,PK,Pakistan,Punjab,Dinga,39.34.238.0/24
39.34.239.0,39.34.239.255,PK,Pakistan,Punjab,Lala Musa,39.34.239.0/24
39.34.240.0,39.34.244.255,PK,Pakistan,Punjab,Kharian,39.34.240.0/22
39.34.245.0,39.34.245.255,PK,Pakistan,Azad Jammu and Kashmir,Bhimbar,39.34.245.0/24
39.34.246.0,39.34.249.255,PK,Pakistan,Punjab,Dinga,39.34.246.0/23
39.34.250.0,39.34.250.255,PK,Pakistan,Punjab,Lala Musa,39.34.250.0/24
39.34.251.0,39.34.252.255,PK,Pakistan,Punjab,Kharian,39.34.251.0/24
39.34.253.0,39.34.253.255,PK,Pakistan,Punjab,Dinga,39.34.253.0/24
39.34.254.0,39.34.255.255,PK,Pakistan,Punjab,Kharian,39.34.254.0/23
39.35.0.0,39.35.0.255,PK,Pakistan,Punjab,Gujranwala,39.35.0.0/24
39.35.1.0,39.35.1.255,PK,Pakistan,Punjab,Kamoke,39.35.1.0/24
39.35.2.0,39.35.2.255,PK,Pakistan,Punjab,Rasulnagar,39.35.2.0/24
39.35.3.0,39.35.3.255,PK,Pakistan,Punjab,Wazirabad,39.35.3.0/24
39.35.4.0,39.35.4.255,PK,Pakistan,Punjab,Phalia,39.35.4.0/24
39.35.5.0,39.35.5.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.5.0/24
39.35.6.0,39.35.6.255,PK,Pakistan,Punjab,Daska,39.35.6.0/24
39.35.7.0,39.35.7.255,PK,Pakistan,Punjab,Dhaunkal,39.35.7.0/24
39.35.8.0,39.35.9.255,PK,Pakistan,Punjab,Phalia,39.35.8.0/23
39.35.10.0,39.35.11.255,PK,Pakistan,Punjab,Wazirabad,39.35.10.0/23
39.35.12.0,39.35.12.255,PK,Pakistan,Punjab,Kamoke,39.35.12.0/24
39.35.13.0,39.35.13.255,PK,Pakistan,Punjab,Gujranwala,39.35.13.0/24
39.35.14.0,39.35.14.255,PK,Pakistan,Punjab,Mandi Bahauddin,39.35.14.0/24
39.35.15.0,39.35.15.255,PK,Pakistan,Punjab,Gujranwala,39.35.15.0/24
39.35.16.0,39.35.16.255,PK,Pakistan,Islamabad,Islamabad,39.35.16.0/24
39.35.17.0,39.35.17.255,PK,Pakistan,Punjab,Gujrat,39.35.17.0/24
39.35.18.0,39.35.18.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.18.0/24
39.35.19.0,39.35.19.255,PK,Pakistan,Punjab,Wazirabad,39.35.19.0/24
39.35.20.0,39.35.20.255,PK,Pakistan,Islamabad,Islamabad,39.35.20.0/24
39.35.21.0,39.35.21.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.21.0/24
39.35.22.0,39.35.22.255,PK,Pakistan,Punjab,Gujranwala,39.35.22.0/24
39.35.23.0,39.35.24.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.23.0/24
39.35.25.0,39.35.26.255,PK,Pakistan,Punjab,Gujranwala,39.35.25.0/24
39.35.27.0,39.35.27.255,PK,Pakistan,Punjab,Gujrat,39.35.27.0/24
39.35.28.0,39.35.30.255,PK,Pakistan,Punjab,Gujranwala,39.35.28.0/23
39.35.31.0,39.35.31.255,PK,Pakistan,Punjab,Hafizabad,39.35.31.0/24
39.35.32.0,39.35.32.255,PK,Pakistan,Punjab,Gujranwala,39.35.32.0/24
39.35.33.0,39.35.33.255,PK,Pakistan,Punjab,Kamoke,39.35.33.0/24
39.35.34.0,39.35.34.255,PK,Pakistan,Punjab,Gujranwala,39.35.34.0/24
39.35.35.0,39.35.35.255,PK,Pakistan,Punjab,Mandi Bahauddin,39.35.35.0/24
39.35.36.0,39.35.36.255,PK,Pakistan,Punjab,Gujranwala,39.35.36.0/24
39.35.37.0,39.35.37.255,PK,Pakistan,Punjab,Jalalpur Jattan,39.35.37.0/24
39.35.38.0,39.35.38.255,PK,Pakistan,Punjab,Hafizabad,39.35.38.0/24
39.35.39.0,39.35.39.255,PK,Pakistan,Punjab,Gujrat,39.35.39.0/24
39.35.40.0,39.35.40.255,PK,Pakistan,Islamabad,Islamabad,39.35.40.0/24
39.35.41.0,39.35.42.255,PK,Pakistan,Punjab,Gujranwala,39.35.41.0/24
39.35.43.0,39.35.44.255,PK,Pakistan,Punjab,Hafizabad,39.35.43.0/24
39.35.45.0,39.35.45.255,PK,Pakistan,Punjab,Gujranwala,39.35.45.0/24
39.35.46.0,39.35.46.255,PK,Pakistan,Punjab,Wazirabad,39.35.46.0/24
39.35.47.0,39.35.47.255,PK,Pakistan,Punjab,Gujranwala,39.35.47.0/24
39.35.48.0,39.35.48.255,PK,Pakistan,Punjab,Hafizabad,39.35.48.0/24
39.35.49.0,39.35.49.255,PK,Pakistan,Punjab,Gujranwala,39.35.49.0/24
39.35.50.0,39.35.50.255,PK,Pakistan,Punjab,Daska,39.35.50.0/24
39.35.51.0,39.35.51.255,PK,Pakistan,Islamabad,Islamabad,39.35.51.0/24
39.35.52.0,39.35.52.255,PK,Pakistan,Punjab,Gujranwala,39.35.52.0/24
39.35.53.0,39.35.53.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.53.0/24
39.35.54.0,39.35.54.255,PK,Pakistan,Punjab,Jalalpur Jattan,39.35.54.0/24
39.35.55.0,39.35.55.255,PK,Pakistan,Punjab,Jalalpur,39.35.55.0/24
39.35.56.0,39.35.56.255,PK,Pakistan,Punjab,Lala Musa,39.35.56.0/24
39.35.57.0,39.35.60.255,PK,Pakistan,Punjab,Gujranwala,39.35.57.0/24
39.35.61.0,39.35.61.255,PK,Pakistan,Punjab,Hafizabad,39.35.61.0/24
39.35.62.0,39.35.62.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.62.0/24
39.35.63.0,39.35.63.255,PK,Pakistan,Punjab,Kamoke,39.35.63.0/24
39.35.64.0,39.35.64.255,PK,Pakistan,Punjab,Hafizabad,39.35.64.0/24
39.35.65.0,39.35.65.255,PK,Pakistan,Punjab,Gujranwala,39.35.65.0/24
39.35.66.0,39.35.66.255,PK,Pakistan,Punjab,Sodhra,39.35.66.0/24
39.35.67.0,39.35.68.255,PK,Pakistan,Punjab,Hafizabad,39.35.67.0/24
39.35.69.0,39.35.70.255,PK,Pakistan,Punjab,Gujranwala,39.35.69.0/24
39.35.71.0,39.35.71.255,PK,Pakistan,Punjab,Daska,39.35.71.0/24
39.35.72.0,39.35.72.255,PK,Pakistan,Punjab,Gujranwala,39.35.72.0/24
39.35.73.0,39.35.73.255,PK,Pakistan,Punjab,Hafizabad,39.35.73.0/24
39.35.74.0,39.35.74.255,PK,Pakistan,Islamabad,Islamabad,39.35.74.0/24
39.35.75.0,39.35.75.255,PK,Pakistan,Punjab,Gujranwala,39.35.75.0/24
39.35.76.0,39.35.76.255,PK,Pakistan,Punjab,Wazirabad,39.35.76.0/24
39.35.77.0,39.35.77.255,PK,Pakistan,Punjab,Gujranwala,39.35.77.0/24
39.35.78.0,39.35.78.255,PK,Pakistan,Punjab,Rasulnagar,39.35.78.0/24
39.35.79.0,39.35.79.255,PK,Pakistan,Punjab,Gujranwala,39.35.79.0/24
39.35.80.0,39.35.80.255,PK,Pakistan,Punjab,Jalalpur,39.35.80.0/24
39.35.81.0,39.35.81.255,PK,Pakistan,Punjab,Wazirabad,39.35.81.0/24
39.35.82.0,39.35.82.255,PK,Pakistan,Punjab,Hafizabad,39.35.82.0/24
39.35.83.0,39.35.83.255,PK,Pakistan,Punjab,Gujranwala,39.35.83.0/24
39.35.84.0,39.35.85.255,PK,Pakistan,Punjab,Hafizabad,39.35.84.0/23
39.35.86.0,39.35.87.255,PK,Pakistan,Punjab,Kamoke,39.35.86.0/23
39.35.88.0,39.35.88.255,PK,Pakistan,Punjab,Gujrat,39.35.88.0/24
39.35.89.0,39.35.89.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.89.0/24
39.35.90.0,39.35.90.255,PK,Pakistan,Punjab,Gujranwala,39.35.90.0/24
39.35.91.0,39.35.91.255,PK,Pakistan,Punjab,Gujrat,39.35.91.0/24
39.35.92.0,39.35.92.255,PK,Pakistan,Punjab,Gujranwala,39.35.92.0/24
39.35.93.0,39.35.93.255,PK,Pakistan,Punjab,Hafizabad,39.35.93.0/24
39.35.94.0,39.35.94.255,PK,Pakistan,Punjab,Gujranwala,39.35.94.0/24
39.35.95.0,39.35.95.255,PK,Pakistan,Punjab,Hafizabad,39.35.95.0/24
39.35.96.0,39.35.96.255,PK,Pakistan,Punjab,Kamoke,39.35.96.0/24
39.35.97.0,39.35.97.255,PK,Pakistan,Punjab,Jalalpur,39.35.97.0/24
39.35.98.0,39.35.98.255,PK,Pakistan,Punjab,Gujranwala,39.35.98.0/24
39.35.99.0,39.35.99.255,PK,Pakistan,Islamabad,Islamabad,39.35.99.0/24
39.35.100.0,39.35.100.255,PK,Pakistan,Punjab,Rasulnagar,39.35.100.0/24
39.35.101.0,39.35.102.255,PK,Pakistan,Punjab,Gujranwala,39.35.101.0/24
39.35.103.0,39.35.103.255,PK,Pakistan,Punjab,Mandi Bahauddin,39.35.103.0/24
39.35.104.0,39.35.104.255,PK,Pakistan,Punjab,Kamoke,39.35.104.0/24
39.35.105.0,39.35.105.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.105.0/24
39.35.106.0,39.35.108.255,PK,Pakistan,Punjab,Gujranwala,39.35.106.0/23
39.35.109.0,39.35.109.255,PK,Pakistan,Islamabad,Islamabad,39.35.109.0/24
39.35.110.0,39.35.110.255,PK,Pakistan,Punjab,Kamoke,39.35.110.0/24
39.35.111.0,39.35.111.255,PK,Pakistan,Punjab,Daska,39.35.111.0/24
39.35.112.0,39.35.112.255,PK,Pakistan,Punjab,Gujranwala,39.35.112.0/24
39.35.113.0,39.35.113.255,PK,Pakistan,Islamabad,Islamabad,39.35.113.0/24
39.35.114.0,39.35.114.255,PK,Pakistan,Punjab,Kamoke,39.35.114.0/24
39.35.115.0,39.35.115.255,PK,Pakistan,Islamabad,Islamabad,39.35.115.0/24
39.35.116.0,39.35.117.255,PK,Pakistan,Punjab,Kamoke,39.35.116.0/23
39.35.118.0,39.35.119.255,PK,Pakistan,Punjab,Phalia,39.35.118.0/23
39.35.120.0,39.35.122.255,PK,Pakistan,Punjab,Gujranwala,39.35.120.0/23
39.35.123.0,39.35.123.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.123.0/24
39.35.124.0,39.35.124.255,PK,Pakistan,Punjab,Wazirabad,39.35.124.0/24
39.35.125.0,39.35.125.255,PK,Pakistan,Punjab,Hafizabad,39.35.125.0/24
39.35.126.0,39.35.126.255,PK,Pakistan,Punjab,Gujranwala,39.35.126.0/24
39.35.127.0,39.35.127.255,PK,Pakistan,Punjab,Hafizabad,39.35.127.0/24
39.35.128.0,39.35.129.255,PK,Pakistan,Punjab,Gujranwala,39.35.128.0/23
39.35.130.0,39.35.130.255,PK,Pakistan,Punjab,Gujrat,39.35.130.0/24
39.35.131.0,39.35.131.255,PK,Pakistan,Punjab,Gujranwala,39.35.131.0/24
39.35.132.0,39.35.132.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.132.0/24
39.35.133.0,39.35.134.255,PK,Pakistan,Punjab,Hafizabad,39.35.133.0/24
39.35.135.0,39.35.135.255,PK,Pakistan,Punjab,Kamoke,39.35.135.0/24
39.35.136.0,39.35.136.255,PK,Pakistan,Punjab,Wazirabad,39.35.136.0/24
39.35.137.0,39.35.138.255,PK,Pakistan,Punjab,Gujranwala,39.35.137.0/24
39.35.139.0,39.35.140.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.139.0/24
39.35.141.0,39.35.141.255,PK,Pakistan,Islamabad,Islamabad,39.35.141.0/24
39.35.142.0,39.35.145.255,PK,Pakistan,Punjab,Gujranwala,39.35.142.0/23
39.35.146.0,39.35.146.255,PK,Pakistan,Punjab,Wazirabad,39.35.146.0/24
39.35.147.0,39.35.147.255,PK,Pakistan,Punjab,Kunjah,39.35.147.0/24
39.35.148.0,39.35.148.255,PK,Pakistan,Punjab,Wazirabad,39.35.148.0/24
39.35.149.0,39.35.149.255,PK,Pakistan,Punjab,Gujrat,39.35.149.0/24
39.35.150.0,39.35.150.255,PK,Pakistan,Islamabad,Islamabad,39.35.150.0/24
39.35.151.0,39.35.151.255,PK,Pakistan,Punjab,Gujranwala,39.35.151.0/24
39.35.152.0,39.35.152.255,PK,Pakistan,Islamabad,Islamabad,39.35.152.0/24
39.35.153.0,39.35.153.255,PK,Pakistan,Punjab,Gujrat,39.35.153.0/24
39.35.154.0,39.35.155.255,PK,Pakistan,Punjab,Gujranwala,39.35.154.0/23
39.35.156.0,39.35.156.255,PK,Pakistan,Punjab,Hafizabad,39.35.156.0/24
39.35.157.0,39.35.158.255,PK,Pakistan,Punjab,Gujranwala,39.35.157.0/24
39.35.159.0,39.35.159.255,PK,Pakistan,Punjab,Hafizabad,39.35.159.0/24
39.35.160.0,39.35.160.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.160.0/24
39.35.161.0,39.35.161.255,PK,Pakistan,Punjab,Phalia,39.35.161.0/24
39.35.162.0,39.35.162.255,PK,Pakistan,Punjab,Hafizabad,39.35.162.0/24
39.35.163.0,39.35.163.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.163.0/24
39.35.164.0,39.35.164.255,PK,Pakistan,Punjab,Gujranwala,39.35.164.0/24
39.35.165.0,39.35.165.255,PK,Pakistan,Punjab,Kaleke Mandi,39.35.165.0/24
39.35.166.0,39.35.166.255,PK,Pakistan,Islamabad,Islamabad,39.35.166.0/24
39.35.167.0,39.35.168.255,PK,Pakistan,Punjab,Gujranwala,39.35.167.0/24
39.35.169.0,39.35.170.255,PK,Pakistan,Punjab,Hafizabad,39.35.169.0/24
39.35.171.0,39.35.171.255,PK,Pakistan,Punjab,Gujranwala,39.35.171.0/24
39.35.172.0,39.35.172.255,PK,Pakistan,Punjab,Phalia,39.35.172.0/24
39.35.173.0,39.35.173.255,PK,Pakistan,Islamabad,Islamabad,39.35.173.0/24
39.35.174.0,39.35.174.255,PK,Pakistan,Punjab,Gujranwala,39.35.174.0/24
39.35.175.0,39.35.175.255,PK,Pakistan,Punjab,Naushahra Virkan,39.35.175.0/24
39.35.176.0,39.35.178.255,PK,Pakistan,Punjab,Hafizabad,39.35.176.0/23
39.35.179.0,39.35.179.255,PK,Pakistan,Punjab,Gujranwala,39.35.179.0/24
39.35.180.0,39.35.180.255,PK,Pakistan,Punjab,Phalia,39.35.180.0/24
39.35.181.0,39.35.181.255,PK,Pakistan,Punjab,Jalalpur,39.35.181.0/24
39.35.182.0,39.35.182.255,PK,Pakistan,Punjab,Kamoke,39.35.182.0/24
39.35.183.0,39.35.183.255,PK,Pakistan,Punjab,Gujranwala,39.35.183.0/24
39.35.184.0,39.35.184.255,PK,Pakistan,Punjab,Wazirabad,39.35.184.0/24
39.35.185.0,39.35.185.255,PK,Pakistan,Punjab,Hafizabad,39.35.185.0/24
39.35.186.0,39.35.187.255,PK,Pakistan,Punjab,Gujrat,39.35.186.0/23
39.35.188.0,39.35.188.255,PK,Pakistan,Punjab,Wazirabad,39.35.188.0/24
39.35.189.0,39.35.189.255,PK,Pakistan,Punjab,Hafizabad,39.35.189.0/24
39.35.190.0,39.35.190.255,PK,Pakistan,Punjab,Wazirabad,39.35.190.0/24
39.35.191.0,39.35.191.255,PK,Pakistan,Punjab,Gujranwala,39.35.191.0/24
39.35.192.0,39.35.192.255,PK,Pakistan,Punjab,Wazirabad,39.35.192.0/24
39.35.193.0,39.35.194.255,PK,Pakistan,Punjab,Gujranwala,39.35.193.0/24
39.35.195.0,39.35.195.255,PK,Pakistan,Punjab,Malakwal,39.35.195.0/24
39.35.196.0,39.35.199.255,PK,Pakistan,Punjab,Gujranwala,39.35.196.0/22
39.35.200.0,39.35.200.255,PK,Pakistan,Punjab,Jalalpur,39.35.200.0/24
39.35.201.0,39.35.203.255,PK,Pakistan,Punjab,Gujranwala,39.35.201.0/24
39.35.204.0,39.35.204.255,PK,Pakistan,Punjab,Wazirabad,39.35.204.0/24
39.35.205.0,39.35.207.255,PK,Pakistan,Punjab,Gujranwala,39.35.205.0/24
39.35.208.0,39.35.208.255,PK,Pakistan,Punjab,Hafizabad,39.35.208.0/24
39.35.209.0,39.35.209.255,PK,Pakistan,Islamabad,Islamabad,39.35.209.0/24
39.35.210.0,39.35.211.255,PK,Pakistan,Punjab,Gujranwala,39.35.210.0/23
39.35.212.0,39.35.212.255,PK,Pakistan,Punjab,Phalia,39.35.212.0/24
39.35.213.0,39.35.213.255,PK,Pakistan,Punjab,Gujranwala,39.35.213.0/24
39.35.214.0,39.35.214.255,PK,Pakistan,Punjab,Kamoke,39.35.214.0/24
39.35.215.0,39.35.216.255,PK,Pakistan,Punjab,Gujranwala,39.35.215.0/24
39.35.217.0,39.35.217.255,PK,Pakistan,Punjab,Mandi Bahauddin,39.35.217.0/24
39.35.218.0,39.35.220.255,PK,Pakistan,Punjab,Gujranwala,39.35.218.0/23
39.35.221.0,39.35.221.255,PK,Pakistan,Punjab,Phalia,39.35.221.0/24
39.35.222.0,39.35.227.255,PK,Pakistan,Punjab,Gujranwala,39.35.222.0/23
